wavelength1	intensity1	wavelength2	intensity2
357.4398804	0.0015693902969999996	357.6099243	0.00016885344000000004
357.5492859	-4.5282184199999984e-05	357.7197571	-1.6821547999999742e-05
357.6586914	0.0012867609039999995	357.8295898	0.0014804345265
357.7681274	-3.0457972999999375e-05	357.9394226	-0.0013015014120000001
357.877533	-0.0010486920360000002	358.0492859	-0.0006235539909999997
357.986969	-0.0007382710469999998	358.1591492	0.00012273714000000002
358.096405	0.0027598956362	358.2690125	-0.00014888309000000034
358.2058411	0.0005689831500000006	358.3788757	-0.0004056768960000001
358.3153076	0.0009646536770000005	358.488739	-0.000484222539999999
358.4247437	-0.0006104298082	358.5986328	0.0008630622179999995
358.5342102	-0.0019050659610000001	358.7085266	-0.0003504750790000004
358.6436768	-0.000688834581	358.8184204	-0.0011541387069999992
358.7531433	-0.0005962061700000004	358.9283142	-0.0016142916870000006
358.8626099	0.0003129326501000001	359.038208	-0.00028197676800000016
358.9721069	8.841813499999972e-05	359.1481323	-0.002795281354
359.081604	3.09943999999944e-06	359.2580566	-0.000207334756
359.1910706	0.0006314118514000001	359.367981	0.00044163595899999845
359.3005981	0.000577232101	359.4779053	-6.153760500000015e-05
359.4100952	0.0012349469613	359.5878296	-0.000924008433
359.5195923	-0.0006154924629999999	359.6977844	0.0022166554119999998
359.6291199	0.00034943252100000003	359.8077393	-0.0029729497620000003
359.7386475	0.0012181005439999997	359.9176941	-0.0008842857202
359.848175	-7.825205099999937e-05	360.0276489	-0.0007760409490000001
359.9577332	-0.0018390044570000003	360.1376038	-0.0001236898799999997
360.0672607	-0.0015604691500000004	360.2475891	-0.0028320401899999993
360.1768188	2.21747999999862e-06	360.3575439	-0.0015080393638
360.286377	-0.001322606578	360.4675293	0.00041997712100000015
360.3959351	0.0007219444960000002	360.5775146	-0.00022263568799999996
360.5054932	0.00019289273700000102	360.6875305	0.0002115294400000002
360.6150818	-0.0006278401709999999	360.7975159	-0.0005576298570000001
360.7246399	0.00046319744439999997	360.9075317	-0.00020833103900000025
360.8342285	-1.238612400000002e-05	361.0175476	0.0018873426600000002
360.9438171	-4.805228699999997e-05	361.1275635	0.001506053843
361.0534363	-0.00038481201050000007	361.2375793	0.0008072317569999994
361.1630249	0.0006730230519999998	361.3476257	0.0018121669123
361.272644	-0.0006730789309999999	361.4576721	-0.00045070238000000096
361.3822632	-0.001666266821	361.5677185	0.0011972971199999995
361.4918823	-0.001945096068	361.6777649	0.00056681782
361.6015015	0.001426442527	361.7878113	0.001098529435
361.7111511	0.0014957655220000001	361.8978882	0.0005130516359999997
361.8207703	0.0013994844629999998	362.0079346	0.00016809348000000092
361.9304199	0.0019678677204	362.1180115	-0.001383781899
362.0400696	0.0002001849940000001	362.2280884	0.0006708879959999997
