Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.421842346e+02	1.400294830e-03	3.422936096e+02	1.029483974e-03
3.422927856e+02	5.083578799e-05	3.424025574e+02	9.397033718e-04
3.424013367e+02	7.629989646e-03	3.425115356e+02	4.369321279e-03
3.425098572e+02	-5.591936642e-04	3.426205444e+02	6.164933089e-03
3.426184082e+02	2.158210147e-03	3.427295227e+02	2.753271023e-03
3.427269897e+02	9.330677800e-03	3.428385315e+02	-7.661276031e-04
3.428355408e+02	8.036675863e-03	3.429475098e+02	1.076169871e-02
3.429441223e+02	1.437266357e-03	3.430565186e+02	1.532255206e-03
3.430527039e+02	-6.659488194e-03	3.431655579e+02	-1.035469351e-03
3.431612854e+02	4.986528307e-03	3.432745667e+02	3.417647211e-03
3.432698669e+02	7.833332755e-03	3.433836060e+02	2.789183287e-03
3.433784790e+02	1.373028383e-02	3.434926453e+02	1.029483974e-02
3.434870911e+02	2.453982132e-03	3.436016846e+02	1.049235649e-02
3.435956726e+02	6.539330818e-03	3.437107239e+02	5.285083316e-03
3.437043152e+02	5.892329849e-03	3.438197632e+02	5.159390625e-03
3.438129272e+02	2.324581845e-03	3.439288330e+02	6.631792057e-03
3.439215698e+02	2.139724558e-03	3.440379028e+02	2.950788243e-03
3.440301819e+02	9.367649443e-03	3.441469727e+02	4.602750763e-03
3.441388245e+02	6.576301996e-03	3.442560425e+02	1.327555440e-02
3.442474670e+02	8.332447149e-03	3.443651428e+02	-1.933275023e-03
3.443561401e+02	1.862438396e-03	3.444742126e+02	5.841722712e-03
3.444647827e+02	-1.525073603e-04	3.445833130e+02	7.780983287e-05
3.445734558e+02	-1.169223106e-03	3.446924133e+02	2.430060878e-03
3.446821289e+02	7.348082145e-04	3.448015137e+02	8.642876521e-03
3.447908020e+02	8.702162653e-03	3.449106445e+02	-1.628021128e-03
3.448995056e+02	-5.776793696e-04	3.450197754e+02	8.355579339e-03
3.450081787e+02	4.690756556e-03	3.451289062e+02	6.488143001e-03
3.451168823e+02	5.688986741e-03	3.452380371e+02	-4.465087317e-03
3.452255859e+02	-1.224680338e-03	3.453471680e+02	8.122149855e-03
3.453343201e+02	-1.890167012e-03	3.454562988e+02	4.925961141e-03
3.454430237e+02	4.968042951e-03	3.455654602e+02	2.124806866e-03
3.455517578e+02	-1.760766841e-03	3.456746216e+02	-2.292397432e-03
3.456604919e+02	1.713166013e-02	3.457837830e+02	4.082023632e-03
3.457692261e+02	-2.079645783e-04	3.458929749e+02	4.207716323e-03
3.458779602e+02	8.406390436e-03	3.460021362e+02	1.314986218e-02
3.459866943e+02	-1.668338082e-03	3.461113281e+02	1.444270182e-02
3.460954590e+02	4.302556161e-03	3.462205200e+02	-4.285525996e-03
3.462042236e+02	8.295476437e-03	3.463297119e+02	7.206387818e-03
3.463129883e+02	7.149360143e-03	3.464389038e+02	8.499227464e-03
3.464217529e+02	5.725957919e-03	3.465481262e+02	4.405233543e-03
3.465305481e+02	2.731268061e-03	3.466573486e+02	1.496342942e-03
3.466393433e+02	8.184561506e-03	3.467665710e+02	1.029483974e-03
3.467481079e+02	1.252408954e-03	3.468757935e+02	-2.705388004e-03
3.468569336e+02	9.381513228e-04	3.469850159e+02	2.932832285e-04
3.469657288e+02	9.737364016e-03	3.470942688e+02	5.751942284e-03
3.470745239e+02	-1.612880849e-03	3.472034912e+02	7.888720371e-03
3.471833496e+02	3.027040046e-03	3.473127441e+02	1.711816294e-03
3.472921753e+02	2.953096991e-03	3.474220276e+02	2.789183287e-03
3.474010010e+02	8.702162653e-03	3.475312805e+02	1.604079618e-03
3.475098572e+02	1.016253605e-02	3.476405334e+02	2.825095551e-03
3.476186829e+02	7.348082145e-04	3.477498169e+02	5.051653832e-03
3.477275391e+02	6.446902175e-03	3.478591003e+02	-4.788297520e-04
3.478363953e+02	-4.297934647e-04	3.479683838e+02	6.847265176e-03
3.479452515e+02	-2.019567182e-03	3.480776978e+02	5.518512800e-03
3.480541077e+02	8.406390436e-03	3.481869812e+02	-7.122592651e-04
3.481629944e+02	-5.365486257e-03	3.482962952e+02	1.460430678e-02
3.482718811e+02	2.620353829e-03	3.484056091e+02	1.801596954e-03
3.483807678e+02	5.670500919e-03	3.485149231e+02	8.930174634e-03
3.484896545e+02	1.917895628e-03	3.486242676e+02	3.363778815e-03
3.485985413e+02	3.281218815e-04	3.487336121e+02	8.068281226e-03
3.487074585e+02	6.705702282e-03	3.488429260e+02	9.073823690e-03
3.488163757e+02	-1.797738252e-03	3.489522705e+02	2.088894835e-03
3.489252930e+02	2.675811062e-03	3.490616455e+02	-1.232986571e-03
3.490342102e+02	1.880924101e-03	3.491709900e+02	1.345511526e-02
3.491431274e+02	1.936381334e-03	3.492803650e+02	-1.663933392e-03
3.492520752e+02	-2.352310577e-03	3.493897095e+02	6.057196297e-03
3.493610229e+02	8.554276079e-03	3.494990845e+02	7.062738761e-03
3.494699707e+02	1.040285081e-02	3.496084900e+02	8.624920622e-03
3.495789185e+02	8.443362080e-03	3.497178650e+02	3.884506179e-03
3.496878967e+02	6.687216461e-03	3.498272705e+02	1.227001194e-03
3.497968445e+02	5.078957416e-03	3.499366760e+02	9.397033602e-03
3.499058228e+02	1.532005705e-02	3.500460815e+02	8.535140194e-03
3.500148010e+02	1.677580993e-03	3.501554871e+02	1.747728558e-03
3.501237793e+02	1.247787441e-04	3.502648926e+02	1.007936615e-02
3.502327881e+02	1.086037257e-03	3.503743286e+02	7.134563290e-03
3.503417664e+02	4.450442269e-03	3.504837646e+02	1.101308409e-02
3.504507751e+02	7.740903646e-03	3.505932007e+02	1.065396122e-03
3.505597839e+02	-1.908652717e-03	3.507026367e+02	-1.197074380e-04
3.506688232e+02	7.278760429e-03	3.508121033e+02	5.823766813e-03
3.507778320e+02	-3.928219958e-04	3.509215393e+02	-3.082466545e-03
3.508868713e+02	1.622123760e-03	3.510310059e+02	6.111064460e-03
3.509959106e+02	4.394984804e-03	3.511404724e+02	-3.028598148e-03
3.511049500e+02	5.818387028e-03	3.512499390e+02	1.354489662e-02
3.512139893e+02	-3.147197422e-03	3.513594360e+02	1.765684690e-03
3.513230286e+02	-4.237856250e-03	3.514689026e+02	4.530926235e-03
3.514320984e+02	5.707472563e-03	3.515783997e+02	6.200845353e-03
3.515411682e+02	-1.709930948e-04	3.516878967e+02	8.409447037e-03
3.516502380e+02	-9.473941755e-04	3.517974243e+02	4.441145808e-03
3.517593079e+02	2.694296651e-03	3.519069214e+02	8.696745150e-03
3.518684082e+02	2.583382186e-03	3.520164490e+02	3.830638016e-03
