Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.438129272e+02	3.608906642e-03	3.439288330e+02	6.184289232e-03
3.439215698e+02	2.425456420e-03	3.440379028e+02	2.429702552e-03
3.440301819e+02	1.104245335e-02	3.441469727e+02	4.675268661e-03
3.441388245e+02	6.641497836e-03	3.442560425e+02	9.094542824e-03
3.442474670e+02	8.398181759e-03	3.443651428e+02	-2.025500638e-03
3.443561401e+02	3.516449593e-03	3.444742126e+02	6.076502148e-03
3.444647827e+02	-8.845057455e-04	3.445833130e+02	-6.736698560e-05
3.445734558e+02	1.741274376e-03	3.446924133e+02	1.711121411e-03
3.446821289e+02	-4.776947317e-04	3.448015137e+02	8.699323051e-03
3.447908020e+02	8.305724710e-03	3.449106445e+02	-3.534520976e-03
3.448995056e+02	-1.642653486e-03	3.450197754e+02	7.549593225e-03
3.450081787e+02	5.254642107e-03	3.451289062e+02	5.878892262e-03
3.451168823e+02	6.641497836e-03	3.452380371e+02	-4.684250802e-03
3.452255859e+02	-2.326835645e-03	3.453471680e+02	7.747203112e-03
3.453343201e+02	-2.844595117e-03	3.454562988e+02	5.016594660e-03
3.454430237e+02	5.994298495e-03	3.455654602e+02	2.052447526e-03
3.455517578e+02	-1.476230798e-03	3.456746216e+02	-1.953642583e-03
3.456604919e+02	1.818013750e-02	3.457837830e+02	4.244119860e-03
3.457692261e+02	-2.742892248e-04	3.458929749e+02	4.729162436e-03
3.458779602e+02	9.711071849e-03	3.460021362e+02	1.412461139e-02
3.459866943e+02	-1.457739389e-03	3.461113281e+02	1.421443373e-02
3.460954590e+02	4.625934176e-03	3.462205200e+02	-2.474613953e-03
3.462042236e+02	7.750982419e-03	3.463297119e+02	5.842963234e-03
3.463129883e+02	6.863394752e-03	3.464389038e+02	8.160387166e-03
3.464217529e+02	7.436628453e-03	3.465481262e+02	3.795006778e-03
3.465305481e+02	2.924724482e-03	3.466573486e+02	5.254624994e-04
3.466393433e+02	7.621542551e-03	3.467665710e+02	2.250057179e-03
3.467481079e+02	1.297480543e-03	3.468757935e+02	-2.887798008e-03
3.468569336e+02	7.242468419e-04	3.469850159e+02	4.491132131e-06
3.469657288e+02	1.026581414e-02	3.470942688e+02	1.279972726e-03
3.470745239e+02	-1.078665518e-04	3.472034912e+02	6.723225117e-03
3.471833496e+02	1.685800147e-03	3.473127441e+02	-2.290477423e-04
3.472921753e+02	5.199167877e-03	3.474220276e+02	2.645276953e-03
3.474010010e+02	1.004391722e-02	3.475312805e+02	1.998553751e-03
3.475098572e+02	1.204098947e-02	3.476405334e+02	1.441653469e-03
3.476186829e+02	1.223514904e-03	3.477498169e+02	4.783055745e-03
3.477275391e+02	7.196240127e-03	3.478591003e+02	5.434270133e-04
3.478363953e+02	9.553894779e-05	3.479683838e+02	7.244196255e-03
3.479452515e+02	-1.198859653e-03	3.480776978e+02	6.094466429e-03
3.480541077e+02	7.399645634e-03	3.481869812e+02	-5.883382983e-04
3.481629944e+02	-4.194467794e-03	3.482962952e+02	1.663964428e-02
3.482718811e+02	4.699899815e-03	3.484056091e+02	2.555454150e-03
3.483807678e+02	3.516449593e-03	3.485149231e+02	8.304103278e-03
3.484896545e+02	1.278989133e-03	3.486242676e+02	3.399787005e-03
3.485985413e+02	-5.331689608e-04	3.487336121e+02	6.561544258e-03
3.487074585e+02	5.846367218e-03	3.488429260e+02	6.525615230e-03
3.488163757e+02	-1.087911194e-03	3.489522705e+02	3.543503350e-03
3.489252930e+02	3.072655760e-03	3.490616455e+02	-2.097358694e-03
3.490342102e+02	1.352954772e-03	3.491709900e+02	1.162754185e-02
3.491431274e+02	2.222050913e-03	3.492803650e+02	-3.372840350e-03
3.492520752e+02	5.208413349e-04	3.493897095e+02	4.621374886e-03
3.493610229e+02	5.439556204e-03	3.494990845e+02	7.010657340e-03
3.494699707e+02	1.043223683e-02	3.496084900e+02	8.537642658e-03
3.495789185e+02	7.566068321e-03	3.497178650e+02	4.549516831e-03
