Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.442474670e+02	2.534941304e-03	3.443651428e+02	-3.799883183e-03
3.443561401e+02	1.145921461e-02	3.444742126e+02	3.323738230e-03
3.444647827e+02	-1.214692742e-02	3.445833130e+02	-1.276933821e-03
3.445734558e+02	-5.161044654e-03	3.446924133e+02	2.210672479e-03
3.446821289e+02	-8.059034124e-03	3.448015137e+02	3.007442132e-02
3.447908020e+02	4.622069828e-04	3.449106445e+02	1.037315559e-02
3.448995056e+02	-1.412370149e-02	3.450197754e+02	3.241185844e-02
3.450081787e+02	4.338988103e-03	3.451289062e+02	3.115038387e-02
3.451168823e+02	3.466232494e-02	3.452380371e+02	-1.740711275e-03
3.452255859e+02	1.468346827e-02	3.453471680e+02	6.737140007e-03
3.453343201e+02	-1.397016644e-02	3.454562988e+02	9.927929379e-03
3.454430237e+02	-1.661865972e-02	3.455654602e+02	-6.063117180e-03
3.455517578e+02	1.583498716e-02	3.456746216e+02	-5.302521866e-03
3.456604919e+02	7.673116028e-02	3.457837830e+02	6.718588993e-03
3.457692261e+02	-9.579999605e-04	3.458929749e+02	6.106402725e-03
3.458779602e+02	1.057158574e-03	3.460021362e+02	4.725273699e-02
3.459866943e+02	-8.270146325e-03	3.461113281e+02	3.914590925e-02
3.460954590e+02	1.765822619e-02	3.462205200e+02	1.156042516e-02
3.462042236e+02	2.420269325e-02	3.463297119e+02	1.920347847e-02
3.463129883e+02	-7.675194647e-03	3.464389038e+02	1.208913163e-03
3.464217529e+02	2.717745118e-02	3.465481262e+02	-6.712405477e-03
3.465305481e+02	1.301376522e-02	3.466573486e+02	1.301668701e-03
3.466393433e+02	-9.196159663e-04	3.467665710e+02	5.030439235e-03
3.467481079e+02	4.454140086e-03	3.468757935e+02	-4.987153225e-03
3.468569336e+02	-9.771919576e-04	3.469850159e+02	3.806066932e-03
3.469657288e+02	4.535226151e-02	3.470942688e+02	2.432358079e-02
3.470745239e+02	1.479861978e-02	3.472034912e+02	1.579935080e-03
3.471833496e+02	-1.274187863e-02	3.473127441e+02	4.789275117e-03
3.472921753e+02	3.567950055e-02	3.474220276e+02	5.030439235e-03
3.474010010e+02	-3.054724366e-04	3.475312805e+02	-1.759262406e-03
3.475098572e+02	5.605658982e-03	3.476405334e+02	-2.612612909e-03
3.476186829e+02	1.119052712e-02	3.477498169e+02	-7.584306877e-03
3.477275391e+02	5.068283528e-03	3.478591003e+02	1.913854852e-03
3.478363953e+02	2.510951308e-04	3.479683838e+02	3.441537917e-02
3.479452515e+02	-1.287622284e-02	3.480776978e+02	-3.094941378e-03
3.480541077e+02	2.304637572e-03	3.481869812e+02	-4.059598316e-03
3.481629944e+02	1.575342147e-03	3.482962952e+02	2.133685350e-02
3.482718811e+02	-1.711285295e-04	3.484056091e+02	8.666454814e-03
3.483807678e+02	-1.602370851e-02	3.485149231e+02	2.655898686e-03
3.484896545e+02	-1.088025607e-02	3.486242676e+02	-7.454449311e-03
3.485985413e+02	-2.013559220e-03	3.487336121e+02	3.602004843e-03
3.487074585e+02	6.833946332e-03	3.488429260e+02	2.840482257e-02
3.488163757e+02	-3.630483989e-04	3.489522705e+02	5.364358891e-03
3.489252930e+02	1.806125790e-02	3.490616455e+02	3.602004843e-03
3.490342102e+02	2.101682313e-02	3.491709900e+02	2.432358079e-02
3.491431274e+02	2.111278288e-02	3.492803650e+02	1.107809693e-02
3.492520752e+02	-7.061051205e-03	3.493897095e+02	1.096679084e-02
3.493610229e+02	-1.074591279e-02	3.494990845e+02	1.287755370e-02
3.494699707e+02	7.025865838e-03	3.496084900e+02	6.217709277e-03
3.495789185e+02	1.560468320e-02	3.497178650e+02	2.927672304e-02
3.496878967e+02	3.091508988e-03	3.498272705e+02	-1.431835536e-02
3.497968445e+02	2.260975726e-02	3.499366760e+02	2.677232586e-02
3.499058228e+02	2.345420606e-02	3.500460815e+02	4.346831143e-02
3.500148010e+02	5.931922700e-03	3.501554871e+02	2.039074712e-02
3.501237793e+02	-1.045803260e-02	3.502648926e+02	-3.762780922e-03
3.502327881e+02	-1.195500791e-02	3.503743286e+02	-7.973880507e-03
3.503417664e+02	-4.566092975e-03	3.504837646e+02	3.263447061e-02
3.504507751e+02	8.023849688e-03	3.505932007e+02	8.499494754e-03
3.505597839e+02	-9.004239691e-04	3.507026367e+02	4.733621608e-03
3.506688232e+02	-7.195395418e-03	3.508121033e+02	7.701797411e-03
3.507778320e+02	9.156176820e-03	3.509215393e+02	9.315743111e-03
3.508868713e+02	5.931922700e-03	3.510310059e+02	-1.425342634e-03
3.509959106e+02	-7.003475446e-03	3.511404724e+02	-7.361693773e-03
3.511049500e+02	2.236026153e-02	3.512499390e+02	2.603028156e-02
3.512139893e+02	-2.800430637e-03	3.513594360e+02	-3.818434197e-03
3.513230286e+02	2.021075971e-02	3.514689026e+02	7.813103497e-03
3.514320984e+02	5.389749422e-04	3.515783997e+02	1.505730790e-03
3.515411682e+02	-3.664069809e-03	3.516878967e+02	9.482702240e-03
3.516502380e+02	2.227869583e-03	3.517974243e+02	1.118940394e-02
